"asi_2001_4","x","y","STATE","pop2001","COUNTY","index","FEATURE1","publicLand"
36.4375,-105.279,41.471,"Wyoming",32419,"Albany",9369,"NO Federal Land","MultipleUs"
19.6875,-105.197,41.474,"Wyoming",82554,"Laramie",9821,"NO Federal Land","MultipleUs"
29.6875,-105.123,41.509,"Wyoming",82554,"Laramie",9829,"NO Federal Land","MultipleUs"
23.1875,-105.203,41.514,"Wyoming",82554,"Laramie",9833,"NO Federal Land","MultipleUs"
10.375,-107.313,42.124,"Wyoming",15217,"CarbonW",9219,"Other Federal Land","MultipleUs"
18.9375,-107.401,42.253,"Wyoming",15217,"CarbonW",9283,"NO Federal Land","MultipleUs"
25.125,-107.571,41.556,"Wyoming",15217,"CarbonW",9115,"NO Federal Land","MultipleUs"
20.8125,-107.615,41.606,"Wyoming",15217,"CarbonW",9145,"NO Federal Land","MultipleUs"
17.9375,-107.46,41.541,"Wyoming",15217,"CarbonW",9188,"Other Federal Land","MultipleUs"
24.125,-107.535,41.604,"Wyoming",15217,"CarbonW",9240,"NO Federal Land","MultipleUs"
19.5625,-107.604,41.518,"Wyoming",15217,"CarbonW",9259,"NO Federal Land","MultipleUs"
14.75,-106.171,41.823,"Wyoming",15217,"CarbonW",9119,"Other Federal Land","MultipleUs"
9.5625,-106.833,41.769,"Wyoming",15217,"CarbonW",9165,"NO Federal Land","MultipleUs"
14.1875,-108.343,41.706,"Wyoming",36899,"Sweetwater",9689,"Other Federal Land","MultipleUs"
23.25,-105.548,41.07,"Wyoming",32419,"Albany",9310,"NO Federal Land","MultipleUs"
38.4375,-107.424,41.359,"Wyoming",15217,"CarbonW",9089,"NO Federal Land","MultipleUs"
28.4375,-107.389,41.388,"Wyoming",15217,"CarbonW",9124,"Other Federal Land","MultipleUs"
26.5,-107.473,41.365,"Wyoming",15217,"CarbonW",9136,"NO Federal Land","MultipleUs"
17.1875,-105.365,41.842,"Wyoming",32419,"Albany",9353,"NO Federal Land","MultipleUs"
29.0625,-105.741,42.193,"Wyoming",32419,"Albany",9316,"NO Federal Land","MultipleUs"
NA,-105.753,41.506,"Wyoming",32419,"Albany",9376,"NO Federal Land","MultipleUs"
NA,-107.212,41.249,"Wyoming",15217,"CarbonW",9182,"NO Federal Land","MultipleUs"
6.125,-107.208,41.932,"Wyoming",15217,"CarbonW",9052,"NO Federal Land","MultipleUs"
6.3125,-107.212,42.009,"Wyoming",15217,"CarbonW",9054,"Other Federal Land","MultipleUs"
14.6875,-107.208,41.863,"Wyoming",15217,"CarbonW",9056,"Other Federal Land","MultipleUs"
11.375,-107.108,41.89,"Wyoming",15217,"CarbonW",9076,"NO Federal Land","MultipleUs"
15,-107.217,41.94,"Wyoming",15217,"CarbonW",9125,"Other Federal Land","MultipleUs"
9.875,-107.23,41.994,"Wyoming",15217,"CarbonW",9214,"Other Federal Land","MultipleUs"
15.8125,-107.058,41.891,"Wyoming",15217,"CarbonW",9250,"Other Federal Land","MultipleUs"
34,-107.335,41.187,"Wyoming",15217,"CarbonW",9144,"Other Federal Land","MultipleUs"
9.4375,-106.478,41.701,"Wyoming",15217,"CarbonW",9180,"NO Federal Land","MultipleUs"
30.6875,-106.621,41.691,"Wyoming",15217,"CarbonW",9195,"NO Federal Land","MultipleUs"
30.5625,-106.636,42.299,"Wyoming",15217,"CarbonW",9289,"NO Federal Land","MultipleUs"
22.875,-105.723,41.33,"Wyoming",32419,"Albany",9355,"NO Federal Land","MultipleUs"
32.875,-105.503,41.544,"Wyoming",32419,"Albany",9412,"NO Federal Land","MultipleUs"
32.75,-105.631,42.154,"Wyoming",32419,"Albany",9356,"Other Federal Land","MultipleUs"
26.125,-106.795,42.309,"Wyoming",15217,"CarbonW",9294,"Other Federal Land","MultipleUs"
19.625,-105.78,41.73,"Wyoming",32419,"Albany",9301,"NO Federal Land","MultipleUs"
27.8125,-105.74,41.782,"Wyoming",32419,"Albany",9327,"Other Federal Land","MultipleUs"
23.8125,-105.523,41.782,"Wyoming",32419,"Albany",9339,"NO Federal Land","MultipleUs"
NA,-105.671,41.785,"Wyoming",32419,"Albany",9366,"NO Federal Land","MultipleUs"
20.625,-105.782,41.746,"Wyoming",32419,"Albany",9370,"NO Federal Land","MultipleUs"
24.1875,-105.674,41.76,"Wyoming",32419,"Albany",9392,"NO Federal Land","MultipleUs"
23.3125,-105.58,41.812,"Wyoming",32419,"Albany",9413,"Other Federal Land","MultipleUs"
25.875,-105.221,41.577,"Wyoming",82554,"Laramie",9819,"NO Federal Land","MultipleUs"
20.8125,-105.941,41.477,"Wyoming",32419,"Albany",9312,"NO Federal Land","MultipleUs"
28.8125,-105.83,41.482,"Wyoming",32419,"Albany",9338,"NO Federal Land","MultipleUs"
NA,-105.88,41.466,"Wyoming",32419,"Albany",9390,"NO Federal Land","MultipleUs"
11.0625,-107.646,41.9,"Wyoming",36899,"Sweetwater",9465,"Other Federal Land","MultipleUs"
12.4375,-107.704,41.905,"Wyoming",36899,"Sweetwater",9562,"NO Federal Land","MultipleUs"
11.125,-105.983,41.252,"Wyoming",32419,"Albany",9299,"National Forest","MultipleUs"
12.75,-105.855,41.26,"Wyoming",32419,"Albany",9372,"NO Federal Land","MultipleUs"
24.625,-105.689,42.187,"Wyoming",32419,"Albany",9415,"NO Federal Land","MultipleUs"
9.9375,-106.456,42.408,"Wyoming",15217,"CarbonW",9280,"Other Federal Land","MultipleUs"
13.375,-106.814,42.276,"Wyoming",15217,"CarbonW",9201,"Other Federal Land","MultipleUs"
39.125,-107.33,41.097,"Wyoming",15217,"CarbonW",9227,"Other Federal Land","MultipleUs"
35.4375,-106.936,42.188,"Wyoming",15217,"CarbonW",9177,"Other Federal Land","MultipleUs"
20.6875,-105.836,41.661,"Wyoming",32419,"Albany",9387,"Other Federal Land","MultipleUs"
4.5625,-108.501,41.002,"Wyoming",36899,"Sweetwater",9447,"Other Federal Land","MultipleUs"
5.25,-108.54,41.01,"Wyoming",36899,"Sweetwater",9664,"Other Federal Land","MultipleUs"
31.1875,-107.336,41.366,"Wyoming",15217,"CarbonW",9210,"NO Federal Land","MultipleUs"
11.1875,-106.473,42.004,"Wyoming",15217,"CarbonW",9138,"NO Federal Land","MultipleUs"
38,-107.309,41.242,"Wyoming",15217,"CarbonW",9213,"NO Federal Land","MultipleUs"
30.5625,-107.137,41.424,"Wyoming",15217,"CarbonW",9190,"Other Federal Land","MultipleUs"
29.625,-106.792,41.135,"Wyoming",15217,"CarbonW",9062,"NO Federal Land","MultipleUs"
NA,-105.653,41.173,"Wyoming",32419,"Albany",9342,"NO Federal Land","MultipleUs"
15.0625,-108.035,41.876,"Wyoming",36899,"Sweetwater",9617,"Other Federal Land","MultipleUs"
5.125,-108.04,41.866,"Wyoming",36899,"Sweetwater",9683,"NO Federal Land","MultipleUs"
31.625,-105.354,41.943,"Wyoming",32419,"Albany",9346,"NO Federal Land","MultipleUs"
22.0625,-107.422,41.136,"Wyoming",15217,"CarbonW",9108,"Other Federal Land","MultipleUs"
24,-107.547,41.193,"Wyoming",15217,"CarbonW",9179,"Other Federal Land","MultipleUs"
28.875,-106.53,42.091,"Wyoming",15217,"CarbonW",9226,"Other Federal Land","MultipleUs"
20.3125,-105.924,42.054,"Wyoming",32419,"Albany",9345,"NO Federal Land","MultipleUs"
16.6875,-105.919,42.039,"Wyoming",32419,"Albany",9400,"NO Federal Land","MultipleUs"
28.75,-105.833,42.248,"Wyoming",32419,"Albany",9336,"Other Federal Land","MultipleUs"
26.625,-105.513,42.141,"Wyoming",32419,"Albany",9313,"Other Federal Land","MultipleUs"
10.3125,-106.266,41.968,"Wyoming",15217,"CarbonW",9080,"Other Federal Land","MultipleUs"
10.5,-106.286,41.958,"Wyoming",15217,"CarbonW",9270,"Other Federal Land","MultipleUs"
3.6875,-108.051,41.505,"Wyoming",36899,"Sweetwater",9456,"NO Federal Land","MultipleUs"
10.8125,-108.12,41.46,"Wyoming",36899,"Sweetwater",9639,"NO Federal Land","MultipleUs"
13.6875,-108.035,41.365,"Wyoming",36899,"Sweetwater",9716,"Other Federal Land","MultipleUs"
5.9375,-107.953,41.503,"Wyoming",36899,"Sweetwater",9543,"Other Federal Land","MultipleUs"
6,-107.756,41.457,"Wyoming",15217,"CarbonW",9107,"Other Federal Land","MultipleUs"
NA,-105.817,41.489,"Wyoming",32419,"Albany",9385,"NO Federal Land","MultipleUs"
12.6875,-106.815,41.844,"Wyoming",15217,"CarbonW",9143,"NO Federal Land","MultipleUs"
7.25,-106.943,41.829,"Wyoming",15217,"CarbonW",9183,"NO Federal Land","MultipleUs"
11.375,-108.091,41.763,"Wyoming",36899,"Sweetwater",9627,"NO Federal Land","MultipleUs"
30.6875,-106.695,42.216,"Wyoming",15217,"CarbonW",9129,"Other Federal Land","MultipleUs"
NA,-106.634,41.772,"Wyoming",15217,"CarbonW",9090,"Other Federal Land","MultipleUs"
31.25,-106.768,42.346,"Wyoming",15217,"CarbonW",9176,"Other Federal Land","MultipleUs"
16.3125,-107.279,41.497,"Wyoming",15217,"CarbonW",9051,"NO Federal Land","MultipleUs"
14.875,-107.429,41.478,"Wyoming",15217,"CarbonW",9053,"Other Federal Land","MultipleUs"
6.625,-107.205,41.618,"Wyoming",15217,"CarbonW",9060,"NO Federal Land","MultipleUs"
11.875,-107.077,41.551,"Wyoming",15217,"CarbonW",9065,"NO Federal Land","MultipleUs"
13.9375,-106.932,41.633,"Wyoming",15217,"CarbonW",9122,"NO Federal Land","MultipleUs"
12.6875,-106.898,41.641,"Wyoming",15217,"CarbonW",9199,"NO Federal Land","MultipleUs"
9.25,-107.156,41.536,"Wyoming",15217,"CarbonW",9229,"Other Federal Land","MultipleUs"
9.8125,-107.026,41.67,"Wyoming",15217,"CarbonW",9271,"Other Federal Land","MultipleUs"
6.5625,-107.134,41.691,"Wyoming",15217,"CarbonW",9273,"Other Federal Land","MultipleUs"
14.8125,-106.975,41.663,"Wyoming",15217,"CarbonW",9276,"NO Federal Land","MultipleUs"
27.6875,-105.531,41.717,"Wyoming",32419,"Albany",9325,"NO Federal Land","MultipleUs"
23,-105.649,42.034,"Wyoming",32419,"Albany",9326,"NO Federal Land","MultipleUs"
24.5625,-105.6,42.041,"Wyoming",32419,"Albany",9354,"NO Federal Land","MultipleUs"
16.625,-106.881,41.558,"Wyoming",15217,"CarbonW",9097,"NO Federal Land","MultipleUs"
12.1875,-106.938,41.563,"Wyoming",15217,"CarbonW",9117,"Other Federal Land","MultipleUs"
19.625,-108.087,41.049,"Wyoming",36899,"Sweetwater",9464,"Other Federal Land","MultipleUs"
10.5,-108.028,41.076,"Wyoming",36899,"Sweetwater",9686,"Other Federal Land","MultipleUs"
30.8125,-106.478,41.093,"Wyoming",15217,"CarbonW",9246,"Other Federal Land","MultipleUs"
13.3125,-106.808,41.808,"Wyoming",15217,"CarbonW",9070,"NO Federal Land","MultipleUs"
10.125,-106.739,41.939,"Wyoming",15217,"CarbonW",9157,"NO Federal Land","MultipleUs"
17.9375,-106.729,41.994,"Wyoming",15217,"CarbonW",9293,"Other Federal Land","MultipleUs"
21.9375,-105.678,41.595,"Wyoming",32419,"Albany",9398,"NO Federal Land","MultipleUs"
30.0625,-107.435,41.287,"Wyoming",15217,"CarbonW",9257,"NO Federal Land","MultipleUs"
19.125,-107.421,42.412,"Wyoming",15217,"CarbonW",9198,"Other Federal Land","MultipleUs"
14.5625,-107.832,41.09,"Wyoming",15217,"CarbonW",9111,"Other Federal Land","MultipleUs"
6.5625,-108.222,41.81,"Wyoming",36899,"Sweetwater",9442,"NO Federal Land","MultipleUs"
5.5625,-107.587,41.686,"Wyoming",36899,"Sweetwater",9691,"Other Federal Land","MultipleUs"
17.75,-106.125,41.885,"Wyoming",15217,"CarbonW",9098,"NO Federal Land","MultipleUs"
15.75,-107.91,41.88,"Wyoming",36899,"Sweetwater",9589,"NO Federal Land","MultipleUs"
14.1875,-105.851,41.769,"Wyoming",32419,"Albany",9306,"NO Federal Land","MultipleUs"
23.5,-107.208,41.391,"Wyoming",15217,"CarbonW",9253,"Other Federal Land","MultipleUs"
6.8125,-107.916,41.173,"Wyoming",15217,"CarbonW",9216,"Other Federal Land","MultipleUs"
4.5625,-107.917,41.103,"Wyoming",15217,"CarbonW",9263,"Other Federal Land","MultipleUs"
7.625,-107.969,41.175,"Wyoming",36899,"Sweetwater",9452,"Other Federal Land","MultipleUs"
11.4375,-107.499,41.762,"Wyoming",15217,"CarbonW",9202,"Other Federal Land","MultipleUs"
8.0625,-107.428,41.807,"Wyoming",15217,"CarbonW",9215,"NO Federal Land","MultipleUs"
10.4375,-107.542,41.761,"Wyoming",36899,"Sweetwater",9525,"Other Federal Land","MultipleUs"
6.5625,-107.571,41.82,"Wyoming",36899,"Sweetwater",9648,"Other Federal Land","MultipleUs"
10.75,-107.551,41.793,"Wyoming",36899,"Sweetwater",9746,"NO Federal Land","MultipleUs"
22.625,-107.359,41.305,"Wyoming",15217,"CarbonW",9254,"Other Federal Land","MultipleUs"
12.0625,-107.008,42.053,"Wyoming",15217,"CarbonW",9079,"NO Federal Land","MultipleUs"
11.3125,-107.131,41.981,"Wyoming",15217,"CarbonW",9128,"Other Federal Land","MultipleUs"
32.5,-107.003,42.177,"Wyoming",15217,"CarbonW",9132,"Other Federal Land","MultipleUs"
26.3125,-107.069,42.153,"Wyoming",15217,"CarbonW",9162,"NO Federal Land","MultipleUs"
16.8125,-107.103,42.125,"Wyoming",15217,"CarbonW",9173,"Other Federal Land","MultipleUs"
18.3125,-107.044,42.056,"Wyoming",15217,"CarbonW",9185,"NO Federal Land","MultipleUs"
23.625,-106.915,42.081,"Wyoming",15217,"CarbonW",9228,"Other Federal Land","MultipleUs"
12.1875,-107.137,42.082,"Wyoming",15217,"CarbonW",9231,"Other Federal Land","MultipleUs"
8.6875,-107.021,42.048,"Wyoming",15217,"CarbonW",9264,"NO Federal Land","MultipleUs"
20.25,-107.021,42.162,"Wyoming",15217,"CarbonW",9291,"NO Federal Land","MultipleUs"
11.1875,-107.424,41.936,"Wyoming",15217,"CarbonW",9217,"Other Federal Land","MultipleUs"
13.5625,-107.4,41.865,"Wyoming",15217,"CarbonW",9247,"Other Federal Land","MultipleUs"
32.125,-106.641,42.156,"Wyoming",15217,"CarbonW",9083,"Other Federal Land","MultipleUs"
20.1875,-106.364,42.347,"Wyoming",15217,"CarbonW",9159,"NO Federal Land","MultipleUs"
NA,-106.922,41.225,"Wyoming",15217,"CarbonW",9067,"NO Federal Land","MultipleUs"
12.625,-107.338,41.627,"Wyoming",15217,"CarbonW",9139,"NO Federal Land","MultipleUs"
15.4375,-107.415,41.719,"Wyoming",15217,"CarbonW",9150,"Other Federal Land","MultipleUs"
14.125,-107.326,41.73,"Wyoming",15217,"CarbonW",9153,"NO Federal Land","MultipleUs"
27.75,-107.398,41.613,"Wyoming",15217,"CarbonW",9171,"Other Federal Land","MultipleUs"
13.625,-107.412,41.666,"Wyoming",15217,"CarbonW",9186,"Other Federal Land","MultipleUs"
26.5625,-107.464,41.665,"Wyoming",15217,"CarbonW",9269,"NO Federal Land","MultipleUs"
7.9375,-107.285,41.596,"Wyoming",15217,"CarbonW",9275,"Other Federal Land","MultipleUs"
34.9375,-106.488,41.048,"Wyoming",15217,"CarbonW",9093,"NO Federal Land","MultipleUs"
15.1875,-106.163,42,"Wyoming",15217,"CarbonW",9256,"NO Federal Land","MultipleUs"
29.6875,-105.65,41.978,"Wyoming",32419,"Albany",9352,"NO Federal Land","MultipleUs"
12.375,-106.218,41.701,"Wyoming",15217,"CarbonW",9262,"NO Federal Land","MultipleUs"
4.1875,-107.837,41.285,"Wyoming",15217,"CarbonW",9120,"Other Federal Land","MultipleUs"
3.9375,-107.762,41.121,"Wyoming",15217,"CarbonW",9147,"Other Federal Land","MultipleUs"
13.1875,-107.955,41.337,"Wyoming",36899,"Sweetwater",9606,"Other Federal Land","MultipleUs"
5.5625,-107.921,41.354,"Wyoming",36899,"Sweetwater",9654,"Other Federal Land","MultipleUs"
12,-106.759,42.06,"Wyoming",15217,"CarbonW",9130,"NO Federal Land","MultipleUs"
16.5,-106.749,42.1,"Wyoming",15217,"CarbonW",9137,"NO Federal Land","MultipleUs"
31.875,-106.646,42.121,"Wyoming",15217,"CarbonW",9178,"Other Federal Land","MultipleUs"
19.5625,-106.82,42.1,"Wyoming",15217,"CarbonW",9192,"Other Federal Land","MultipleUs"
11,-106.669,42.019,"Wyoming",15217,"CarbonW",9296,"NO Federal Land","MultipleUs"
7.1875,-108.121,41.623,"Wyoming",36899,"Sweetwater",9453,"Other Federal Land","MultipleUs"
2.0625,-108.127,41.609,"Wyoming",36899,"Sweetwater",9593,"Other Federal Land","MultipleUs"
10.4375,-106.692,41.972,"Wyoming",15217,"CarbonW",9109,"NO Federal Land","MultipleUs"
17.75,-106.773,41.369,"Wyoming",15217,"CarbonW",9088,"Other Federal Land","MultipleUs"
7.875,-107.414,42.09,"Wyoming",15217,"CarbonW",9101,"NO Federal Land","MultipleUs"
9.4375,-107.451,42.166,"Wyoming",15217,"CarbonW",9127,"Other Federal Land","MultipleUs"
6.125,-107.498,42.157,"Wyoming",15217,"CarbonW",9206,"Other Federal Land","MultipleUs"
25.3125,-107.717,42.168,"Wyoming",36899,"Sweetwater",9487,"Other Federal Land","MultipleUs"
12.3125,-107.702,42.107,"Wyoming",36899,"Sweetwater",9568,"Other Federal Land","MultipleUs"
16.4375,-107.75,42.21,"Wyoming",36899,"Sweetwater",9609,"Other Federal Land","MultipleUs"
10.5,-107.674,42.078,"Wyoming",36899,"Sweetwater",9671,"Other Federal Land","MultipleUs"
10.75,-107.573,42.21,"Wyoming",36899,"Sweetwater",9685,"Other Federal Land","MultipleUs"
18.4375,-107.578,42.154,"Wyoming",36899,"Sweetwater",9688,"Other Federal Land","MultipleUs"
7.9375,-107.54,42.247,"Wyoming",36899,"Sweetwater",9717,"Other Federal Land","MultipleUs"
11,-107.378,42.17,"Wyoming",15217,"CarbonW",9061,"Other Federal Land","MultipleUs"
14.0625,-107.439,42.214,"Wyoming",15217,"CarbonW",9063,"Other Federal Land","MultipleUs"
21.5625,-107.1,42.183,"Wyoming",15217,"CarbonW",9161,"NO Federal Land","MultipleUs"
13.625,-107.18,42.089,"Wyoming",15217,"CarbonW",9164,"NO Federal Land","MultipleUs"
13.875,-107.261,42.043,"Wyoming",15217,"CarbonW",9205,"NO Federal Land","MultipleUs"
28.3125,-107.094,42.162,"Wyoming",15217,"CarbonW",9235,"Other Federal Land","MultipleUs"
9.25,-107.238,42.105,"Wyoming",15217,"CarbonW",9272,"Other Federal Land","MultipleUs"
21.75,-107.184,42.128,"Wyoming",15217,"CarbonW",9278,"Other Federal Land","MultipleUs"
12,-107.228,42.093,"Wyoming",15217,"CarbonW",9282,"Other Federal Land","MultipleUs"
23.8125,-106.052,41.468,"Wyoming",32419,"Albany",9315,"NO Federal Land","MultipleUs"
17.25,-105.933,41.496,"Wyoming",32419,"Albany",9371,"NO Federal Land","MultipleUs"
8.5,-106.351,42.106,"Wyoming",15217,"CarbonW",9096,"NO Federal Land","MultipleUs"
18.6875,-106.42,42.121,"Wyoming",15217,"CarbonW",9110,"NO Federal Land","MultipleUs"
10.125,-106.154,42.101,"Wyoming",15217,"CarbonW",9118,"NO Federal Land","MultipleUs"
NA,-106.565,42.2,"Wyoming",15217,"CarbonW",9131,"Other Federal Land","MultipleUs"
15.3125,-106.135,42.253,"Wyoming",15217,"CarbonW",9155,"NO Federal Land","MultipleUs"
9.75,-106.228,42.163,"Wyoming",15217,"CarbonW",9211,"Other Federal Land","MultipleUs"
32.0625,-106.527,42.18,"Wyoming",15217,"CarbonW",9221,"NO Federal Land","MultipleUs"
11.1875,-106.15,42.173,"Wyoming",15217,"CarbonW",9248,"NO Federal Land","MultipleUs"
17.0625,-106.421,42.276,"Wyoming",15217,"CarbonW",9249,"Other Federal Land","MultipleUs"
29.1875,-106.47,42.135,"Wyoming",15217,"CarbonW",9267,"Other Federal Land","MultipleUs"
15.9375,-106.204,42.293,"Wyoming",15217,"CarbonW",9286,"NO Federal Land","MultipleUs"
20.375,-107.46,41.441,"Wyoming",15217,"CarbonW",9084,"Other Federal Land","MultipleUs"
17.0625,-107.498,41.412,"Wyoming",15217,"CarbonW",9175,"Other Federal Land","MultipleUs"
22.1875,-106.109,41.33,"Wyoming",32419,"Albany",9409,"NO Federal Land","MultipleUs"
24.4375,-105.301,41.891,"Wyoming",32419,"Albany",9393,"NO Federal Land","MultipleUs"
21.8125,-105.254,41.643,"Wyoming",82554,"Laramie",9834,"NO Federal Land","MultipleUs"
15.1875,-108.271,41.495,"Wyoming",36899,"Sweetwater",9449,"NO Federal Land","MultipleUs"
12,-108.404,41.581,"Wyoming",36899,"Sweetwater",9461,"Other Federal Land","MultipleUs"
14.125,-108.21,41.549,"Wyoming",36899,"Sweetwater",9519,"Other Federal Land","MultipleUs"
11.25,-108.369,41.607,"Wyoming",36899,"Sweetwater",9730,"Other Federal Land","MultipleUs"
10.5,-107.338,42.443,"Wyoming",66978,"Natrona",8349,"NO Federal Land","MultipleUs"
9.9375,-107.406,42.493,"Wyoming",66978,"Natrona",8373,"NO Federal Land","MultipleUs"
21.5625,-105.708,42.097,"Wyoming",32419,"Albany",9364,"Other Federal Land","MultipleUs"
19.0625,-105.783,42.078,"Wyoming",32419,"Albany",9365,"Other Federal Land","MultipleUs"
11.8125,-106.358,41.617,"Wyoming",15217,"CarbonW",9094,"NO Federal Land","MultipleUs"
NA,-106.358,41.579,"Wyoming",15217,"CarbonW",9194,"NO Federal Land","MultipleUs"
7.75,-106.137,41.994,"Wyoming",15217,"CarbonW",9284,"NO Federal Land","MultipleUs"
31.8125,-105.457,41.319,"Wyoming",32419,"Albany",9300,"NO Federal Land","MultipleUs"
23.0625,-106.324,41.796,"Wyoming",15217,"CarbonW",9242,"NO Federal Land","MultipleUs"
22,-106.386,41.744,"Wyoming",15217,"CarbonW",9251,"NO Federal Land","MultipleUs"
28.125,-105.461,42.037,"Wyoming",32419,"Albany",9321,"Other Federal Land","MultipleUs"
16.4375,-106.259,42.366,"Wyoming",15217,"CarbonW",9225,"Other Federal Land","MultipleUs"
14,-108.168,41.248,"Wyoming",36899,"Sweetwater",9571,"Other Federal Land","MultipleUs"
0.9375,-108.11,41.198,"Wyoming",36899,"Sweetwater",9608,"Other Federal Land","MultipleUs"
5.4375,-108.143,41.219,"Wyoming",36899,"Sweetwater",9624,"Other Federal Land","MultipleUs"
11.25,-108.039,41.325,"Wyoming",36899,"Sweetwater",9693,"Other Federal Land","MultipleUs"
3.1875,-108.151,41.229,"Wyoming",36899,"Sweetwater",9703,"Other Federal Land","MultipleUs"
2.3125,-108.182,41.258,"Wyoming",36899,"Sweetwater",9748,"Other Federal Land","MultipleUs"
17.1875,-106.578,41.805,"Wyoming",15217,"CarbonW",9116,"NO Federal Land","MultipleUs"
34,-105.749,42.295,"Wyoming",32419,"Albany",9363,"NO Federal Land","MultipleUs"
7.3125,-108.583,41.15,"Wyoming",36899,"Sweetwater",9495,"Other Federal Land","MultipleUs"
11.25,-108.625,41.16,"Wyoming",36899,"Sweetwater",9637,"Other Federal Land","MultipleUs"
7.9375,-108.611,41.094,"Wyoming",36899,"Sweetwater",9690,"Other Federal Land","MultipleUs"
24.375,-110.136,41.005,"Wyoming",19413,"Uinta",9867,"Other Federal Land","MultipleUs"
15.25,-109.568,42.043,"Wyoming",36899,"Sweetwater",9545,"Other Federal Land","MultipleUs"
13.1875,-109.584,42.117,"Wyoming",36899,"Sweetwater",9573,"Other Federal Land","MultipleUs"
12.125,-109.601,42.07,"Wyoming",36899,"Sweetwater",9743,"Other Federal Land","MultipleUs"
7.6875,-109.639,42.378,"Wyoming",6026,"Sublette",8656,"Other Federal Land","MultipleUs"
10.8125,-108.864,42.136,"Wyoming",36899,"Sweetwater",9501,"Other Federal Land","MultipleUs"
6.75,-108.763,42.132,"Wyoming",36899,"Sweetwater",9536,"Other Federal Land","MultipleUs"
14.4375,-108.79,42.196,"Wyoming",36899,"Sweetwater",9544,"Other Federal Land","MultipleUs"
4.125,-108.791,42.128,"Wyoming",36899,"Sweetwater",9546,"Other Federal Land","MultipleUs"
11.875,-108.782,42.18,"Wyoming",36899,"Sweetwater",9701,"Other Federal Land","MultipleUs"
23.6875,-108.937,42.11,"Wyoming",36899,"Sweetwater",9744,"Other Federal Land","MultipleUs"
11.6875,-109.679,41.06,"Wyoming",36899,"Sweetwater",9443,"Other Federal Land","MultipleUs"
5.0625,-110.041,41.052,"Wyoming",36899,"Sweetwater",9535,"Other Federal Land","MultipleUs"
NA,-110.014,41.055,"Wyoming",36899,"Sweetwater",9553,"Other Federal Land","MultipleUs"
3.5,-109.775,41.244,"Wyoming",36899,"Sweetwater",9587,"Other Federal Land","MultipleUs"
6.8125,-109.765,41.1,"Wyoming",36899,"Sweetwater",9598,"Other Federal Land","MultipleUs"
11.375,-109.725,41.091,"Wyoming",36899,"Sweetwater",9607,"Other Federal Land","MultipleUs"
16.75,-109.657,41.181,"Wyoming",36899,"Sweetwater",9620,"Other Federal Land","MultipleUs"
5.5,-109.567,41.123,"Wyoming",36899,"Sweetwater",9632,"Other Federal Land","MultipleUs"
29.5625,-109.947,41.103,"Wyoming",36899,"Sweetwater",9640,"Other Federal Land","MultipleUs"
7.125,-109.888,41.125,"Wyoming",36899,"Sweetwater",9646,"Other Federal Land","MultipleUs"
5.5625,-109.649,41.186,"Wyoming",36899,"Sweetwater",9662,"Other Federal Land","MultipleUs"
8.4375,-109.589,41.179,"Wyoming",36899,"Sweetwater",9738,"Other Federal Land","MultipleUs"
20.0625,-109.025,41.345,"Wyoming",36899,"Sweetwater",9476,"Other Federal Land","MultipleUs"
11.875,-109.029,41.332,"Wyoming",36899,"Sweetwater",9696,"NO Federal Land","MultipleUs"
6.375,-108.743,42.271,"Wyoming",35718,"FremontW",7931,"Other Federal Land","MultipleUs"
18.4375,-108.651,42.326,"Wyoming",35718,"FremontW",7953,"Other Federal Land","MultipleUs"
NA,-109.388,42.074,"Wyoming",36899,"Sweetwater",9458,"NO Federal Land","MultipleUs"
NA,-109.391,42.1,"Wyoming",36899,"Sweetwater",9478,"NO Federal Land","MultipleUs"
13.25,-109.399,42.04,"Wyoming",36899,"Sweetwater",9481,"Other Federal Land","MultipleUs"
14.0625,-110.07,42.189,"Wyoming",14697,"LincolnW",8822,"Other Federal Land","MultipleUs"
15.25,-109.709,42.194,"Wyoming",36899,"Sweetwater",9446,"Other Federal Land","MultipleUs"
11.25,-109.973,42.113,"Wyoming",36899,"Sweetwater",9463,"Other Federal Land","MultipleUs"
8.25,-109.783,42.077,"Wyoming",36899,"Sweetwater",9500,"Other Federal Land","MultipleUs"
12.75,-109.796,42.247,"Wyoming",36899,"Sweetwater",9503,"Other Federal Land","MultipleUs"
15.75,-109.651,42.046,"Wyoming",36899,"Sweetwater",9539,"Other Federal Land","MultipleUs"
13.4375,-110.018,42.162,"Wyoming",36899,"Sweetwater",9556,"Other Federal Land","MultipleUs"
10.1875,-109.987,42.165,"Wyoming",36899,"Sweetwater",9613,"Other Federal Land","MultipleUs"
13.4375,-109.768,42.175,"Wyoming",36899,"Sweetwater",9656,"Other Federal Land","MultipleUs"
10.6875,-109.986,42.197,"Wyoming",36899,"Sweetwater",9676,"Other Federal Land","MultipleUs"
15.125,-109.635,42.119,"Wyoming",36899,"Sweetwater",9695,"Other Federal Land","MultipleUs"
7.875,-110.036,42.107,"Wyoming",36899,"Sweetwater",9736,"Other Federal Land","MultipleUs"
13.4375,-109.67,42.174,"Wyoming",36899,"Sweetwater",9740,"Other Federal Land","MultipleUs"
9.8125,-109.815,42.281,"Wyoming",6026,"Sublette",8544,"Other Federal Land","MultipleUs"
